index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
0,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b80bca5b028e/link,,home-location_0_0_0.csv.gz,.csv.gz,262158983,2025-06-30T15:13:30.720000+00:00,dwll_0197c7ad-589d-7da1-ac37-b80bca5b028e,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b80bca5b028e/link
1,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b81d1b4332b5/link,,home-location_0_0_1.csv.gz,.csv.gz,262151517,2025-06-30T15:14:20.954000+00:00,dwll_0197c7ad-589d-7da1-ac37-b81d1b4332b5,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b81d1b4332b5/link
2,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b82ff2f83962/link,,home-location_0_0_2.csv.gz,.csv.gz,262157681,2025-06-30T15:15:16.827000+00:00,dwll_0197c7ad-589d-7da1-ac37-b82ff2f83962,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b82ff2f83962/link
3,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b83d56bd7b8d/link,,home-location_0_0_3.csv.gz,.csv.gz,262170901,2025-06-30T15:16:22.320000+00:00,dwll_0197c7ad-589d-7da1-ac37-b83d56bd7b8d,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b83d56bd7b8d/link
4,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8463f7503c0/link,,home-location_0_0_4.csv.gz,.csv.gz,262173384,2025-06-30T15:17:18.643000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8463f7503c0,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8463f7503c0/link
5,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b850ff4533de/link,,home-location_0_0_5.csv.gz,.csv.gz,262155144,2025-06-30T15:18:18.185000+00:00,dwll_0197c7ad-589d-7da1-ac37-b850ff4533de,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b850ff4533de/link
6,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b86336ec11a0/link,,home-location_0_0_6.csv.gz,.csv.gz,262152977,2025-06-30T15:19:16.309000+00:00,dwll_0197c7ad-589d-7da1-ac37-b86336ec11a0,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b86336ec11a0/link
7,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8726980cc88/link,,home-location_0_0_7.csv.gz,.csv.gz,136369211,2025-06-30T15:20:11.432000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8726980cc88,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8726980cc88/link
8,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b88b819065ac/link,,home-location_0_1_0.csv.gz,.csv.gz,262153680,2025-06-30T15:13:31.824000+00:00,dwll_0197c7ad-589d-7da1-ac37-b88b819065ac,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b88b819065ac/link
9,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b89957182d5a/link,,home-location_0_1_1.csv.gz,.csv.gz,262160485,2025-06-30T15:14:21.697000+00:00,dwll_0197c7ad-589d-7da1-ac37-b89957182d5a,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b89957182d5a/link
10,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8a58152da1f/link,,home-location_0_1_2.csv.gz,.csv.gz,262154573,2025-06-30T15:15:17.143000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8a58152da1f,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8a58152da1f/link
11,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8bbfe97f974/link,,home-location_0_1_3.csv.gz,.csv.gz,262170218,2025-06-30T15:16:21.878000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8bbfe97f974,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8bbfe97f974/link
12,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8c16319e766/link,,home-location_0_1_4.csv.gz,.csv.gz,262151840,2025-06-30T15:17:18.224000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8c16319e766,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8c16319e766/link
13,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8dcb7812439/link,,home-location_0_1_5.csv.gz,.csv.gz,262159702,2025-06-30T15:18:17.751000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8dcb7812439,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8dcb7812439/link
14,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8e4621433bc/link,,home-location_0_1_6.csv.gz,.csv.gz,262166878,2025-06-30T15:19:16.065000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8e4621433bc,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8e4621433bc/link
15,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8f5fdaf1217/link,,home-location_0_1_7.csv.gz,.csv.gz,228410445,2025-06-30T15:20:09.870000+00:00,dwll_0197c7ad-589d-7da1-ac37-b8f5fdaf1217,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b8f5fdaf1217/link
16,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b90f6c96127c/link,,home-location_0_2_0.csv.gz,.csv.gz,262159072,2025-06-30T15:13:30.966000+00:00,dwll_0197c7ad-589d-7da1-ac37-b90f6c96127c,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b90f6c96127c/link
17,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b91776ed83c5/link,,home-location_0_2_1.csv.gz,.csv.gz,262173212,2025-06-30T15:14:21.459000+00:00,dwll_0197c7ad-589d-7da1-ac37-b91776ed83c5,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b91776ed83c5/link
18,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b92f330601d0/link,,home-location_0_2_2.csv.gz,.csv.gz,262157686,2025-06-30T15:15:16.793000+00:00,dwll_0197c7ad-589d-7da1-ac37-b92f330601d0,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b92f330601d0/link
19,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b93b80b6f9df/link,,home-location_0_2_3.csv.gz,.csv.gz,262170951,2025-06-30T15:16:21.863000+00:00,dwll_0197c7ad-589d-7da1-ac37-b93b80b6f9df,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b93b80b6f9df/link
20,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9445ba47a83/link,,home-location_0_2_4.csv.gz,.csv.gz,262171147,2025-06-30T15:17:19.341000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9445ba47a83,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9445ba47a83/link
21,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b958c79c39fe/link,,home-location_0_2_5.csv.gz,.csv.gz,262171520,2025-06-30T15:18:19.618000+00:00,dwll_0197c7ad-589d-7da1-ac37-b958c79c39fe,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b958c79c39fe/link
22,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b968d0718ae5/link,,home-location_0_2_6.csv.gz,.csv.gz,262168205,2025-06-30T15:19:16.988000+00:00,dwll_0197c7ad-589d-7da1-ac37-b968d0718ae5,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b968d0718ae5/link
23,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b97d00df8fb8/link,,home-location_0_2_7.csv.gz,.csv.gz,178654377,2025-06-30T15:20:11.496000+00:00,dwll_0197c7ad-589d-7da1-ac37-b97d00df8fb8,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b97d00df8fb8/link
24,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b986e8a511d3/link,,home-location_0_3_0.csv.gz,.csv.gz,262171644,2025-06-30T15:13:31.307000+00:00,dwll_0197c7ad-589d-7da1-ac37-b986e8a511d3,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b986e8a511d3/link
25,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b99cbcf95a70/link,,home-location_0_3_1.csv.gz,.csv.gz,262160929,2025-06-30T15:14:22.345000+00:00,dwll_0197c7ad-589d-7da1-ac37-b99cbcf95a70,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b99cbcf95a70/link
26,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9a73e728bc4/link,,home-location_0_3_2.csv.gz,.csv.gz,262164145,2025-06-30T15:15:18.083000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9a73e728bc4,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9a73e728bc4/link
27,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9b58aec624e/link,,home-location_0_3_3.csv.gz,.csv.gz,262174077,2025-06-30T15:16:22.437000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9b58aec624e,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9b58aec624e/link
28,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9cb304d50e5/link,,home-location_0_3_4.csv.gz,.csv.gz,262165537,2025-06-30T15:17:19.239000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9cb304d50e5,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9cb304d50e5/link
29,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9dcfb5e144c/link,,home-location_0_3_5.csv.gz,.csv.gz,262176398,2025-06-30T15:18:18.091000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9dcfb5e144c,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9dcfb5e144c/link
30,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9e8f0167c4a/link,,home-location_0_3_6.csv.gz,.csv.gz,262158434,2025-06-30T15:19:15.836000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9e8f0167c4a,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9e8f0167c4a/link
31,1,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9f5ac160a6c/link,,home-location_0_3_7.csv.gz,.csv.gz,239696626,2025-06-30T15:20:11.176000+00:00,dwll_0197c7ad-589d-7da1-ac37-b9f5ac160a6c,https://app.deweydata.io/api/v1/downloads/0197c7ad-589d-7da1-ac37-b9f5ac160a6c/link
