index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
0,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb7e6ba61738/link,2024-04-01,part-00000-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44176-1-c000.snappy.parquet,.snappy.parquet,6255568,2025-02-11T19:17:31.583000+00:00,dwll_01980a0a-cba9-7950-b788-bb7e6ba61738,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb7e6ba61738/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
1,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb8d4fa00eaf/link,2024-04-01,part-00001-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44177-1-c000.snappy.parquet,.snappy.parquet,6344565,2025-02-11T19:11:52.782000+00:00,dwll_01980a0a-cba9-7950-b788-bb8d4fa00eaf,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb8d4fa00eaf/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
2,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb93a83a492d/link,2024-04-01,part-00002-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44178-1-c000.snappy.parquet,.snappy.parquet,6314545,2025-02-11T19:14:54.206000+00:00,dwll_01980a0a-cba9-7950-b788-bb93a83a492d,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bb93a83a492d/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
3,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbaece394241/link,2024-04-01,part-00003-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44179-1-c000.snappy.parquet,.snappy.parquet,6318650,2025-02-11T19:15:56.576000+00:00,dwll_01980a0a-cba9-7950-b788-bbaece394241,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbaece394241/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
4,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbbe2064a045/link,2024-04-01,part-00004-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44180-1-c000.snappy.parquet,.snappy.parquet,6309895,2025-02-11T19:17:31.568000+00:00,dwll_01980a0a-cba9-7950-b788-bbbe2064a045,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbbe2064a045/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
5,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbc8dd0a43b0/link,2024-04-01,part-00005-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44181-1-c000.snappy.parquet,.snappy.parquet,6356725,2025-02-11T19:11:52.820000+00:00,dwll_01980a0a-cba9-7950-b788-bbc8dd0a43b0,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbc8dd0a43b0/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
6,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbd128d265a0/link,2024-04-01,part-00006-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44182-1-c000.snappy.parquet,.snappy.parquet,6303494,2025-02-11T19:13:55.394000+00:00,dwll_01980a0a-cba9-7950-b788-bbd128d265a0,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbd128d265a0/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
7,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbead9f0e1cd/link,2024-04-01,part-00007-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44183-1-c000.snappy.parquet,.snappy.parquet,6283123,2025-02-11T19:14:54.270000+00:00,dwll_01980a0a-cba9-7950-b788-bbead9f0e1cd,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbead9f0e1cd/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
8,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbfffc1fbfcc/link,2024-04-01,part-00008-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44184-1-c000.snappy.parquet,.snappy.parquet,6327502,2025-02-11T19:15:56.582000+00:00,dwll_01980a0a-cba9-7950-b788-bbfffc1fbfcc,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bbfffc1fbfcc/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
9,1,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bc0fc6be68bc/link,2024-04-01,part-00009-tid-6086969972424689909-e25d767b-3f6a-42b0-8dc4-19b03267c3e1-44185-1-c000.snappy.parquet,.snappy.parquet,6344778,2025-02-11T19:17:31.616000+00:00,dwll_01980a0a-cba9-7950-b788-bc0fc6be68bc,https://app.deweydata.io/api/v1/downloads/01980a0a-cba9-7950-b788-bc0fc6be68bc/link,2024-04-01,2024-04-01,True,2024,4,2024-04-01
